3466.845703125	38.05
3477.6123046875	37.8
3488.37890625	39.82
3499.1455078125	41.76
3509.912109375	40.36
3520.6787109375	37.98
3531.4453125	36.63
3542.2119140625	39.52
3552.978515625	42.53
3563.7451171875	39.52
3574.51171875	35.19
3585.2783203125	37.34
3596.044921875	41.6
3606.8115234375	40.75
3617.578125	36.39
3628.3447265625	39.05
3639.111328125	40.61
3649.8779296875	40.67
3660.64453125	40.06
3671.4111328125	39.92
3682.177734375	37.86
3692.9443359375	40.12
3703.7109375	39.97
3714.4775390625	37.51
3725.244140625	37.12
3736.0107421875	41.11
3746.77734375	40.52
3757.5439453125	35.85
3768.310546875	37.14
3779.0771484375	39.19
3789.84375	35.38
3800.6103515625	31.96
3811.376953125	36.05
3822.1435546875	39.23
3832.91015625	43.28
3843.6767578125	44.12
3854.443359375	40.58
3865.2099609375	42.28
3875.9765625	41.06
3886.7431640625	39.1
3897.509765625	37.07
3908.2763671875	36.64
3919.04296875	38.82
3929.8095703125	40.95
3940.576171875	40.75
3951.3427734375	41.36
3962.109375	41.85
3972.8759765625	41.03
3983.642578125	41.77
3994.4091796875	39.54
4005.17578125	35.59
4015.9423828125	41.18
4026.708984375	35.83
4037.4755859375	35.82
4048.2421875	40.46
4059.0087890625	41.01
4069.775390625	40.25
4080.5419921875	37.63
4091.30859375	39.68
4102.0751953125	41.72
4112.841796875	42.29
4123.6083984375	43.76
4134.375	38.92
4145.1416015625	42.74
4155.908203125	40.66
4166.6748046875	40.07
4177.44140625	40.69
4188.2080078125	37.14
4198.974609375	35.21
4209.7412109375	42.76
4220.5078125	49.54
4231.2744140625	43.57
4242.041015625	43.83
4252.8076171875	40.98
4263.57421875	41.46
4274.3408203125	45.83
4285.107421875	48.31
4295.8740234375	42.05
4306.640625	39.02
4317.4072265625	43.29
4328.173828125	41.95
4338.9404296875	39.69
4349.70703125	36.55
4360.4736328125	34.72
4371.240234375	41.87
4382.0068359375	40.76
4392.7734375	42.62
4403.5400390625	40.02
4414.306640625	41.13
4425.0732421875	43.28
4435.83984375	43.61
4446.6064453125	44.64
4457.373046875	43.19
4468.1396484375	43.24
4478.90625	43.6
4489.6728515625	43.62
4500.439453125	45.01
4511.2060546875	39.48
4521.97265625	38.38
4532.7392578125	42.63
4543.505859375	44.09
4554.2724609375	42.57
4565.0390625	44.87
4575.8056640625	45.16
4586.572265625	42.72
4597.3388671875	40.49
4608.10546875	41.07
4618.8720703125	40.29
4629.638671875	41.16
4640.4052734375	40.23
4651.171875	39.55
4661.9384765625	41.51
4672.705078125	38.27
4683.4716796875	43.65
4694.23828125	46.91
4705.0048828125	41.79
4715.771484375	39.03
4726.5380859375	43.08
4737.3046875	44.27
4748.0712890625	42.75
4758.837890625	43.94
4769.6044921875	44.61
4780.37109375	42.44
4791.1376953125	40.51
4801.904296875	36.65
4812.6708984375	37.64
4823.4375	40.21
4834.2041015625	39.48
4844.970703125	36.73
4855.7373046875	43.61
4866.50390625	44.78
4877.2705078125	43.61
4888.037109375	42.61
4898.8037109375	41.56
4909.5703125	41.34
4920.3369140625	40.42
4931.103515625	37.43
4941.8701171875	41.64
4952.63671875	45.31
4963.4033203125	44.38
4974.169921875	42.87
4984.9365234375	39.72
4995.703125	41.11
5006.4697265625	41.48
5017.236328125	38.96
5028.0029296875	40.88
5038.76953125	40.97
5049.5361328125	39.48
5060.302734375	41.45
5071.0693359375	42.01
5081.8359375	40.6
5092.6025390625	37.95
5103.369140625	37.81
5114.1357421875	41.27
5124.90234375	41.73
5135.6689453125	39.38
5146.435546875	37.13
5157.2021484375	39.27
5167.96875	42.95
5178.7353515625	43.23
5189.501953125	38.44
5200.2685546875	37.07
5211.03515625	38.58
5221.8017578125	35.68
5232.568359375	33.43
5243.3349609375	37.92
5254.1015625	42.94
5264.8681640625	43.13
5275.634765625	38.14
5286.4013671875	37.53
5297.16796875	38.25
5307.9345703125	38.52
5318.701171875	39.81
5329.4677734375	42.39
5340.234375	39.53
5351.0009765625	35.9
5361.767578125	34.11
5372.5341796875	36.3
5383.30078125	39.34
5394.0673828125	39.45
5404.833984375	41.5
5415.6005859375	41.37
5426.3671875	40.78
5437.1337890625	45.58
5447.900390625	39.05
5458.6669921875	37.37
5469.43359375	38.82
5480.2001953125	41.75
5490.966796875	45.1
5501.7333984375	40.9
5512.5	41.29
5523.2666015625	39.93
5534.033203125	38.47
5544.7998046875	38.92
5555.56640625	41.73
5566.3330078125	42.75
5577.099609375	39.88
5587.8662109375	39.67
5598.6328125	41.52
5609.3994140625	46.64
5620.166015625	46.25
5630.9326171875	43.46
5641.69921875	43.06
5652.4658203125	44.59
5663.232421875	42.24
5673.9990234375	43.16
5684.765625	45.86
5695.5322265625	44.99
5706.298828125	47.7
5717.0654296875	46.08
5727.83203125	43.61
5738.5986328125	43.05
5749.365234375	42.22
5760.1318359375	38.66
5770.8984375	38.43
5781.6650390625	41.33
5792.431640625	40.1
5803.1982421875	43.35
5813.96484375	42.65
5824.7314453125	42.17
5835.498046875	42.91
5846.2646484375	44.66
5857.03125	42.83
5867.7978515625	43.34
5878.564453125	45.25
5889.3310546875	42.28
5900.09765625	40.34
5910.8642578125	43.32
5921.630859375	44.83
5932.3974609375	44.97
5943.1640625	43.53
5953.9306640625	41.2
5964.697265625	41.46
5975.4638671875	45.44
5986.23046875	46.6
5996.9970703125	45.78
6007.763671875	41.98
6018.5302734375	40.84
6029.296875	42.64
6040.0634765625	48.38
6050.830078125	44.4
6061.5966796875	43.54
6072.36328125	38.59
6083.1298828125	42.68
6093.896484375	44.09
6104.6630859375	44.02
6115.4296875	44.14
6126.1962890625	47.1
6136.962890625	46.16
6147.7294921875	49.39
6158.49609375	48.1
6169.2626953125	43.29
6180.029296875	40.09
6190.7958984375	44.19
6201.5625	44.02
6212.3291015625	42.3
6223.095703125	42.13
6233.8623046875	47.18
6244.62890625	47.58
6255.3955078125	43.07
6266.162109375	41.76
6276.9287109375	45.03
6287.6953125	47.56
6298.4619140625	46.32
6309.228515625	42.75
6319.9951171875	41.28
6330.76171875	44.17
6341.5283203125	43.58
6352.294921875	46.03
6363.0615234375	45.26
6373.828125	48.13
6384.5947265625	44.47
6395.361328125	41.2
6406.1279296875	41.56
6416.89453125	42.74
6427.6611328125	42.23
6438.427734375	43.48
6449.1943359375	41.11
6459.9609375	41.68
6470.7275390625	43.28
6481.494140625	41.89
6492.2607421875	46.66
6503.02734375	42.25
6513.7939453125	42.39
6524.560546875	42.73
6535.3271484375	44.61
6546.09375	42.53
6556.8603515625	42.25
6567.626953125	41.14
6578.3935546875	43.03
6589.16015625	40.15
6599.9267578125	40.02
6610.693359375	39.28
6621.4599609375	35.31
6632.2265625	38.14
6642.9931640625	39.81
6653.759765625	38.11
6664.5263671875	38.0
6675.29296875	39.94
6686.0595703125	41.19
6696.826171875	39.63
6707.5927734375	40.82
6718.359375	37.52
6729.1259765625	33.94
6739.892578125	38.31
6750.6591796875	41.82
6761.42578125	41.46
6772.1923828125	39.3
6782.958984375	36.05
6793.7255859375	37.67
6804.4921875	38.17
6815.2587890625	39.54
6826.025390625	41.34
6836.7919921875	40.76
6847.55859375	37.4
6858.3251953125	36.55
6869.091796875	34.62
6879.8583984375	37.61
6890.625	40.32
6901.3916015625	40.33
6912.158203125	40.43
6922.9248046875	37.39
6933.69140625	38.85
6944.4580078125	36.08
6955.224609375	35.35
6965.9912109375	38.62
6976.7578125	38.7
6987.5244140625	38.78
6998.291015625	35.62
7009.0576171875	41.52
7019.82421875	39.79
7030.5908203125	46.6
7041.357421875	41.02
7052.1240234375	38.18
7062.890625	41.3
7073.6572265625	35.82
7084.423828125	37.95
7095.1904296875	39.37
7105.95703125	39.77
7116.7236328125	39.76
7127.490234375	38.31
7138.2568359375	38.0
7149.0234375	39.98
7159.7900390625	44.57
7170.556640625	44.42
7181.3232421875	39.02
7192.08984375	38.42
7202.8564453125	38.64
7213.623046875	38.24
7224.3896484375	38.07
7235.15625	35.74
7245.9228515625	36.35
7256.689453125	36.19
7267.4560546875	37.68
7278.22265625	39.9
7288.9892578125	41.38
7299.755859375	38.93
7310.5224609375	37.72
7321.2890625	33.32
7332.0556640625	34.11
7342.822265625	34.49
7353.5888671875	34.81
7364.35546875	34.38
7375.1220703125	37.13
7385.888671875	39.3
7396.6552734375	36.01
7407.421875	34.7
7418.1884765625	36.43
7428.955078125	37.4
7439.7216796875	41.32
7450.48828125	44.03
7461.2548828125	35.03
7472.021484375	30.7
7482.7880859375	35.0
7493.5546875	36.65
7504.3212890625	35.14
7515.087890625	36.25
7525.8544921875	37.97
7536.62109375	39.2
7547.3876953125	37.95
7558.154296875	34.78
7568.9208984375	33.56
7579.6875	35.25
7590.4541015625	37.55
7601.220703125	36.32
7611.9873046875	34.42
7622.75390625	34.28
7633.5205078125	35.72
7644.287109375	38.02
7655.0537109375	35.91
7665.8203125	40.62
7676.5869140625	39.52
7687.353515625	40.0
7698.1201171875	38.16
7708.88671875	35.66
7719.6533203125	40.79
7730.419921875	37.31
7741.1865234375	36.09
7751.953125	37.46
7762.7197265625	39.96
7773.486328125	43.01
7784.2529296875	42.77
7795.01953125	41.41
7805.7861328125	33.99
7816.552734375	34.78
7827.3193359375	40.59
7838.0859375	42.65
7848.8525390625	43.7
7859.619140625	40.41
7870.3857421875	40.17
7881.15234375	43.92
7891.9189453125	39.31
7902.685546875	37.18
7913.4521484375	40.35
7924.21875	35.96
7934.9853515625	36.17
7945.751953125	41.88
7956.5185546875	47.57
7967.28515625	42.79
7978.0517578125	43.85
7988.818359375	38.56
7999.5849609375	38.94
8010.3515625	41.88
8021.1181640625	40.99
8031.884765625	40.6
8042.6513671875	39.94
8053.41796875	39.27
8064.1845703125	41.3
8074.951171875	41.26
8085.7177734375	40.07
8096.484375	37.2
8107.2509765625	39.13
8118.017578125	38.77
8128.7841796875	40.25
8139.55078125	40.1
8150.3173828125	37.8
8161.083984375	38.14
8171.8505859375	38.12
8182.6171875	36.99
8193.3837890625	37.43
8204.150390625	41.98
8214.9169921875	40.41
8225.68359375	39.62
8236.4501953125	41.74
8247.216796875	42.44
8257.9833984375	36.79
8268.75	33.52
8279.5166015625	30.67
8290.283203125	30.83
8301.0498046875	34.22
8311.81640625	36.43
8322.5830078125	35.85
8333.349609375	37.12
8344.1162109375	37.16
8354.8828125	35.35
8365.6494140625	36.0
8376.416015625	35.08
8387.1826171875	36.79
8397.94921875	35.27
8408.7158203125	34.96
8419.482421875	37.12
8430.2490234375	39.1
8441.015625	38.93
8451.7822265625	36.88
8462.548828125	37.2
8473.3154296875	39.47
8484.08203125	36.63
8494.8486328125	30.26
8505.615234375	30.93
8516.3818359375	34.94
8527.1484375	36.32
8537.9150390625	38.41
8548.681640625	39.37
8559.4482421875	41.02
8570.21484375	43.62
8580.9814453125	36.57
8591.748046875	40.44
8602.5146484375	42.78
8613.28125	40.69
8624.0478515625	35.74
8634.814453125	35.86
8645.5810546875	39.86
8656.34765625	40.67
8667.1142578125	41.39
8677.880859375	38.78
8688.6474609375	35.82
8699.4140625	36.01
8710.1806640625	37.66
8720.947265625	32.53
8731.7138671875	32.56
8742.48046875	33.46
8753.2470703125	31.42
8764.013671875	34.02
8774.7802734375	36.73
8785.546875	36.75
8796.3134765625	36.92
8807.080078125	39.5
8817.8466796875	41.62
8828.61328125	42.37
8839.3798828125	40.35
8850.146484375	36.54
8860.9130859375	35.04
8871.6796875	33.26
8882.4462890625	37.61
8893.212890625	39.46
8903.9794921875	37.0
8914.74609375	42.37
8925.5126953125	38.1
8936.279296875	37.04
8947.0458984375	40.67
8957.8125	37.99
8968.5791015625	32.47
8979.345703125	32.45
8990.1123046875	34.45
9000.87890625	39.65
9011.6455078125	39.91
9022.412109375	38.96
9033.1787109375	36.13
9043.9453125	36.3
9054.7119140625	41.65
9065.478515625	43.45
9076.2451171875	41.85
9087.01171875	35.35
9097.7783203125	35.89
9108.544921875	36.58
9119.3115234375	33.52
9130.078125	35.04
9140.8447265625	33.47
9151.611328125	32.95
9162.3779296875	34.51
9173.14453125	32.83
9183.9111328125	32.23
9194.677734375	34.21
9205.4443359375	34.79
9216.2109375	37.15
9226.9775390625	38.53
9237.744140625	34.93
9248.5107421875	38.12
9259.27734375	37.84
9270.0439453125	37.18
9280.810546875	31.77
9291.5771484375	30.76
9302.34375	34.78
9313.1103515625	35.0
9323.876953125	34.23
9334.6435546875	36.78
9345.41015625	36.69
9356.1767578125	38.88
9366.943359375	38.95
9377.7099609375	35.83
9388.4765625	35.88
9399.2431640625	39.38
9410.009765625	37.97
9420.7763671875	33.0
9431.54296875	31.99
9442.3095703125	34.23
9453.076171875	39.4
9463.8427734375	35.53
9474.609375	35.63
9485.3759765625	34.54
9496.142578125	32.1
9506.9091796875	31.99
9517.67578125	35.98
9528.4423828125	33.68
9539.208984375	31.3
9549.9755859375	34.69
9560.7421875	37.38
9571.5087890625	40.14
9582.275390625	36.66
9593.0419921875	39.62
9603.80859375	39.33
9614.5751953125	37.57
9625.341796875	37.97
9636.1083984375	35.14
9646.875	39.11
9657.6416015625	36.25
9668.408203125	34.55
9679.1748046875	33.97
9689.94140625	34.1
9700.7080078125	38.28
9711.474609375	44.18
9722.2412109375	42.04
9733.0078125	35.92
9743.7744140625	37.03
9754.541015625	30.81
9765.3076171875	31.99
9776.07421875	34.39
9786.8408203125	31.84
9797.607421875	34.7
9808.3740234375	36.76
9819.140625	41.83
9829.9072265625	42.59
9840.673828125	35.97
9851.4404296875	37.11
9862.20703125	36.89
9872.9736328125	35.62
9883.740234375	37.85
9894.5068359375	39.4
9905.2734375	36.56
9916.0400390625	37.27
9926.806640625	40.31
9937.5732421875	40.55
9948.33984375	40.54
9959.1064453125	38.19
9969.873046875	39.88
9980.6396484375	39.07
9991.40625	31.94
10002.1728515625	31.87
10012.939453125	38.25
10023.7060546875	40.45
10034.47265625	37.81
10045.2392578125	36.15
10056.005859375	35.77
10066.7724609375	38.07
10077.5390625	39.78
10088.3056640625	41.34
10099.072265625	39.37
10109.8388671875	36.34
10120.60546875	37.0
10131.3720703125	36.41
10142.138671875	38.8
10152.9052734375	39.07
10163.671875	42.12
10174.4384765625	39.08
10185.205078125	42.23
10195.9716796875	42.65
10206.73828125	44.5
10217.5048828125	43.0
10228.271484375	36.69
10239.0380859375	31.82
10249.8046875	35.25
10260.5712890625	39.67
10271.337890625	37.88
10282.1044921875	34.74
10292.87109375	32.45
10303.6376953125	34.54
10314.404296875	38.22
10325.1708984375	36.19
10335.9375	32.65
10346.7041015625	34.88
10357.470703125	39.08
10368.2373046875	39.19
10379.00390625	41.03
10389.7705078125	40.63
10400.537109375	39.91
10411.3037109375	40.08
10422.0703125	39.25
10432.8369140625	36.56
10443.603515625	34.92
10454.3701171875	38.15
10465.13671875	37.36
10475.9033203125	36.66
10486.669921875	37.35
10497.4365234375	41.49
10508.203125	44.61
10518.9697265625	40.47
10529.736328125	41.92
10540.5029296875	41.42
10551.26953125	38.74
10562.0361328125	43.02
10572.802734375	39.08
10583.5693359375	36.64
10594.3359375	37.36
10605.1025390625	39.87
10615.869140625	41.33
10626.6357421875	45.24
10637.40234375	43.16
10648.1689453125	42.64
10658.935546875	43.13
10669.7021484375	39.24
10680.46875	38.77
10691.2353515625	39.34
10702.001953125	38.72
10712.7685546875	38.62
10723.53515625	39.74
10734.3017578125	38.61
10745.068359375	38.72
10755.8349609375	37.11
10766.6015625	32.97
10777.3681640625	36.41
10788.134765625	35.13
10798.9013671875	35.05
10809.66796875	40.49
10820.4345703125	41.68
10831.201171875	36.47
10841.9677734375	36.91
10852.734375	38.76
10863.5009765625	35.04
10874.267578125	35.62
10885.0341796875	35.72
10895.80078125	34.55
10906.5673828125	32.26
10917.333984375	32.3
10928.1005859375	33.49
10938.8671875	37.31
10949.6337890625	36.68
10960.400390625	34.97
10971.1669921875	32.95
10981.93359375	32.62
10992.7001953125	37.55
11003.466796875	39.08
11014.2333984375	40.34
11025.0	36.82
11035.7666015625	36.24
11046.533203125	39.1
11057.2998046875	40.49
11068.06640625	39.74
11078.8330078125	36.16
11089.599609375	34.59
11100.3662109375	34.79
11111.1328125	34.04
11121.8994140625	36.16
11132.666015625	34.98
11143.4326171875	38.92
11154.19921875	41.62
11164.9658203125	42.75
11175.732421875	38.99
11186.4990234375	37.5
11197.265625	41.45
11208.0322265625	40.35
11218.798828125	36.37
11229.5654296875	36.45
11240.33203125	39.25
11251.0986328125	39.48
11261.865234375	36.89
11272.6318359375	40.19
11283.3984375	41.79
11294.1650390625	37.29
11304.931640625	39.71
11315.6982421875	37.83
11326.46484375	40.66
11337.2314453125	44.92
11347.998046875	41.61
11358.7646484375	38.29
11369.53125	39.62
11380.2978515625	41.76
11391.064453125	39.93
11401.8310546875	40.96
11412.59765625	43.83
11423.3642578125	36.51
11434.130859375	35.48
11444.8974609375	37.35
11455.6640625	38.06
11466.4306640625	39.13
11477.197265625	38.98
11487.9638671875	37.65
11498.73046875	38.7
11509.4970703125	35.52
11520.263671875	36.88
11531.0302734375	39.43
11541.796875	37.7
11552.5634765625	37.21
11563.330078125	37.98
11574.0966796875	35.25
11584.86328125	34.15
11595.6298828125	36.52
11606.396484375	40.12
11617.1630859375	39.43
11627.9296875	39.31
11638.6962890625	36.32
11649.462890625	40.28
11660.2294921875	40.46
11670.99609375	38.08
11681.7626953125	33.09
11692.529296875	37.42
11703.2958984375	39.23
11714.0625	39.41
11724.8291015625	39.26
11735.595703125	37.55
11746.3623046875	34.12
11757.12890625	36.31
11767.8955078125	37.85
11778.662109375	36.32
11789.4287109375	33.46
11800.1953125	32.91
11810.9619140625	33.71
11821.728515625	39.41
11832.4951171875	36.49
11843.26171875	34.86
11854.0283203125	32.3
11864.794921875	32.41
11875.5615234375	29.73
11886.328125	34.14
11897.0947265625	35.26
11907.861328125	32.78
11918.6279296875	35.57
11929.39453125	36.16
11940.1611328125	35.5
11950.927734375	37.24
11961.6943359375	37.39
11972.4609375	40.16
11983.2275390625	35.87
11993.994140625	38.06
12004.7607421875	39.77
12015.52734375	36.51
12026.2939453125	34.13
12037.060546875	38.6
12047.8271484375	41.19
12058.59375	34.96
12069.3603515625	36.46
12080.126953125	39.12
12090.8935546875	40.04
12101.66015625	42.67
12112.4267578125	41.6
12123.193359375	42.94
12133.9599609375	43.8
12144.7265625	43.17
12155.4931640625	42.28
12166.259765625	39.22
12177.0263671875	39.18
12187.79296875	43.95
12198.5595703125	44.37
12209.326171875	42.55
12220.0927734375	42.59
12230.859375	40.86
12241.6259765625	41.48
12252.392578125	40.16
12263.1591796875	40.7
12273.92578125	44.36
12284.6923828125	47.4
12295.458984375	44.17
12306.2255859375	41.85
12316.9921875	40.43
12327.7587890625	43.31
12338.525390625	43.72
12349.2919921875	38.84
12360.05859375	37.04
12370.8251953125	36.44
12381.591796875	37.0
12392.3583984375	39.12
12403.125	41.54
12413.8916015625	46.59
12424.658203125	39.9
12435.4248046875	38.92
12446.19140625	41.06
12456.9580078125	40.09
12467.724609375	38.0
12478.4912109375	38.41
12489.2578125	43.36
12500.0244140625	42.03
12510.791015625	41.66
12521.5576171875	42.28
12532.32421875	38.58
12543.0908203125	41.89
12553.857421875	45.28
12564.6240234375	43.87
12575.390625	44.93
12586.1572265625	42.28
12596.923828125	44.13
12607.6904296875	45.38
12618.45703125	44.67
12629.2236328125	42.04
12639.990234375	40.04
12650.7568359375	40.11
12661.5234375	44.6
12672.2900390625	43.58
12683.056640625	39.8
12693.8232421875	45.02
12704.58984375	43.56
12715.3564453125	42.06
12726.123046875	40.33
12736.8896484375	44.14
12747.65625	47.08
12758.4228515625	44.14
12769.189453125	42.11
12779.9560546875	46.41
12790.72265625	46.79
12801.4892578125	43.84
12812.255859375	41.63
12823.0224609375	37.92
12833.7890625	38.56
12844.5556640625	39.75
12855.322265625	40.01
12866.0888671875	40.02
12876.85546875	40.76
12887.6220703125	44.65
12898.388671875	47.17
12909.1552734375	46.22
12919.921875	42.23
12930.6884765625	42.58
12941.455078125	43.46
12952.2216796875	44.66
12962.98828125	45.76
12973.7548828125	43.63
12984.521484375	43.45
12995.2880859375	44.04
13006.0546875	42.73
13016.8212890625	44.73
13027.587890625	41.49
13038.3544921875	40.19
13049.12109375	43.3
13059.8876953125	40.29
13070.654296875	43.03
13081.4208984375	42.06
13092.1875	37.5
13102.9541015625	44.07
13113.720703125	45.65
13124.4873046875	43.43
13135.25390625	42.66
13146.0205078125	42.04
13156.787109375	35.51
13167.5537109375	40.31
13178.3203125	43.29
13189.0869140625	41.65
13199.853515625	44.01
13210.6201171875	40.93
13221.38671875	39.39
13232.1533203125	42.5
13242.919921875	44.22
13253.6865234375	41.01
13264.453125	40.7
